congenital malformation	has_associated_morphology	absent right superior vena cava
congenital anomaly nos	has_associated_morphology	absent right superior vena cava (disorder)
defect/deformity, congenital	has_associated_morphology	absent right superior vena cava
abnormal development	has_associated_morphology	absent right superior vena cava (disorder)
congenital anomalies	has_associated_morphology	svc duplication
deformity; congenital	has_associated_morphology	svc duplications
defect, birth	has_associated_morphology	portosystemic venous shunt, congenital
congenital anomaly or birth defect	has_associated_morphology	portosystemic venous shunt, congenital
birth defect	has_associated_morphology	pdv
congenital anatomic abnormality	has_associated_morphology	patent ductus venosus
foetal malformation	has_associated_morphology	patent ductus venosus
congenital anatomic abnormality	has_associated_morphology	portosystemic venous shunt, congenital
congenital anomaly	has_associated_morphology	pdv
congenital defect/deformity	has_associated_morphology	portosystemic venous shunt, congenital
birth defect	has_associated_morphology	patent ductus venosus
congenital abnormality	has_associated_morphology	patent ductus venosus (disorder)
congenital; deformity	has_associated_morphology	portosystemic venous shunt, congenital
congenital abnormality	has_associated_morphology	cor triatriatum dexter
congenital anomaly	has_associated_morphology	rudimentary tricuspid valve leaflets
congenital deformity (morphologic abnormality)	has_associated_morphology	mitral valve atresia
congenital abnormality	has_associated_morphology	mitral valve atresia
congenital anomaly	has_associated_morphology	tetralogy of fallot with pulmonary atresia
developmental abnormality	has_associated_morphology	pulmonary trunk hypoplasia
congenital anomaly	has_associated_morphology	pulmonary trunk hypoplasia
congenital anomalies	has_associated_morphology	pulmonary trunk hypoplasia
congenital malformations (diagnosis)	has_associated_morphology	cervical aortic arch
congenital abnormalities	has_associated_morphology	pseudocoarctation of the aorta
birth defects	has_associated_morphology	type a interrupted aortic arch
congenital anomalies	has_associated_morphology	abnormal coronary artery course
congenital abnormality	has_associated_morphology	abnormal coronary artery course
foetal malformation	has_associated_morphology	abnormal coronary artery course
congenital anomaly nos	has_associated_morphology	congenital absence of pericardium
congenital anomalies	has_associated_morphology	cloacal exstrophy
congenital malformation	has_associated_morphology	cloacal exstrophy
birth defects	has_associated_morphology	cloacal exstrophy
congenital anomaly (disorder)	has_associated_morphology	low anorectal malformation
birth defects	has_associated_morphology	penile duplication
congenital malformation	has_associated_morphology	phimosis
deformities	has_associated_morphology	phimosis
congenital abnormality nos	has_associated_morphology	phimosis;congenital
congenital anomaly nos	has_associated_morphology	congenital fistula of urachus (disorder)
deformity	has_associated_morphology	underdeveloped vertebrae
birth defect	has_associated_morphology	cutis marmorata telangiectatica congenita
malformation	has_associated_morphology	cobb syndrome
developmental defect	has_associated_morphology	cobb syndrome
congenital defect	has_associated_morphology	cobb syndrome
developmental defect	has_associated_morphology	congenital epulis
abnormal development	has_associated_morphology	epulis, congenital
congenital anomaly nos	has_associated_morphology	epulides congen
fetal developmental abnormality	has_associated_morphology	congenital epulis
malformation	has_associated_morphology	congenital myoblastoma
fetal malformation	has_associated_morphology	bilateral cleft lip
congenital anomalies	has_associated_morphology	cleft lip, unilateral
congenital malformation, unspecified	has_associated_morphology	mosaicism
birth defects	has_associated_morphology	roberts-sc phocomelia syndrome
developmental malformation	has_associated_morphology	roberts syndrome
congenital deformity	has_associated_morphology	talon cusps
congenital deformity, nos	has_associated_morphology	premature loss of primary teeth
malformation	has_associated_morphology	lumbar myelocele (disorder)
congenital malformation	has_associated_morphology	thoracic myelocele
congenital deformity (morphologic abnormality)	has_associated_morphology	cervical myelocele
foetal malformation	has_associated_morphology	lipomeningocele
abnormalities, congenital	has_associated_morphology	lipomeningocele
congenital deformity, nos	has_associated_morphology	lipomeningocele
scong	has_associated_morphology	aprosencephaly
congenital abnormality	has_associated_morphology	alobar holoprosencephaly
fetal malformation	has_associated_morphology	aniridia cerebellar ataxia mental deficiency
malformation	has_associated_morphology	unibrow
congenital deformity, nos	has_associated_morphology	synophrys
deformity; congenital	has_associated_morphology	absent eyebrow
congen abnorm	has_associated_morphology	double eyebrow
congenital anomaly nos (disorder)	has_associated_morphology	double eyebrow
congenital malformation	has_associated_morphology	double eyebrow
fetal developmental abnormality	has_associated_morphology	double ductus arteriosus
congenital anatomical abnormality	has_associated_morphology	bilateral ductus arteriosus
malformation	has_associated_morphology	lobulate tongue
congenital anomalies	has_associated_morphology	lobulate tongue
developmental malformation	has_associated_morphology	lobulated tongue
congenital anomalies	has_associated_morphology	lobulated tongue
congenital defect/deformity	has_associated_morphology	lobulate tongue
deformity	has_associated_morphology	lobulated tongue
anomaly	has_associated_morphology	hamartomata of tongue
foetal malformation	has_associated_morphology	bilateral cryptorchidism
congenital abnormality	has_associated_morphology	undescended testicle, bilateral
defect, birth	has_associated_morphology	bilateral cryptorchidism
congenital anomaly nos	has_associated_morphology	cryptorchidism, bilateral
defect, birth	has_associated_morphology	bilateral cryptorchidism
congenital deformity, nos	has_associated_morphology	bilateral cryptorchidism
anomalous formation	has_associated_morphology	bilateral cryptorchidism
defect, birth	has_associated_morphology	cryptorchidism, bilateral
anomaly anomaly congen	has_associated_morphology	cryptorchidism, bilateral
malformation, nos	has_associated_morphology	testicle; maldescent unilateral
congenital anomaly nos	has_associated_morphology	unilateral cryptorchidism
congenital anomalies	has_associated_morphology	unilateral cryptorchidism
congenital anomaly	has_associated_morphology	unilateral undescended testis
abnormal development	has_associated_morphology	cryptorchidism, unilateral
congenital malformation, unspecified	has_associated_morphology	undescended testicle, unilateral
birth defect	has_associated_morphology	penis webbed
congenital malformations	has_associated_morphology	webbed penis
birth defect	has_associated_morphology	humeroulnar synostosis
congenital anatomical abnormality	has_associated_morphology	carpal synostosis
birth defects	has_associated_morphology	hitchhiker thumb
abnormalities	has_associated_morphology	hypoplastic thumbs
congenital defect, nos	has_associated_morphology	hypoplastic thumb
abnormalities	has_associated_morphology	thumb hypoplasia
congenital abnormality	has_associated_morphology	hypoplastic thumbs
anomalous formation	has_associated_morphology	congenital undergrowth of lower limb (diagnosis)
congenital defect/deformity	has_associated_morphology	congenital undergrowth of lower limb
defect, birth	has_associated_morphology	hemiatrophy of lower limb
congenital anomaly, unspecified	has_associated_morphology	congenital undergrowth of lower limb
congenital malformation	has_associated_morphology	limb; anomaly, lower
congenital abnormality	has_associated_morphology	lower limb; anomaly
congenital malformations	has_associated_morphology	triphalangeal great toe
fetal anomaly	has_associated_morphology	alveolar cleft
abnormality, congenital	has_associated_morphology	alveolar cleft
congenital anomalies	has_associated_morphology	cleft soft palate, central
congenital anomaly, unspecified	has_associated_morphology	cleft soft palate
birth defects	has_associated_morphology	submucous cleft of hard palate (disorder)
congenital anomaly	has_associated_morphology	failure of vertebral segmentation
congenital abnormality nos	has_associated_morphology	diffuse neurofibroma
anomaly congenital	has_associated_morphology	diffuse neurofibroma (disorder)
congenital anomaly nos (disorder)	has_associated_morphology	shagreen patch
congenital anomaly	has_associated_morphology	shagreen patch
congenital deformity	has_associated_morphology	shagreen patch
developmental anomaly	has_associated_morphology	shagreen patch
congenital malformation	has_associated_morphology	trisomy 12
congenital anomaly (morphologic abnormality)	has_associated_morphology	trisomy 11
